cluster	chr	start	end	strand	nr_ctss	dominant_ctss	tpm	tpm.dominant_ctss	q_0.1	q_0.9	interquantile_width
5135	chr2R	21646176	21646182	+	4	21646178	1090	896	21646177	21646178	2
5136	chr2R	21658037	21658351	+	86	21658081	19118	2702	21658081	21658297	217
5137	chr2R	21658408	21658434	+	2	21658434	67	37	21658409	21658434	26
5138	chr2R	21659649	21659685	+	2	21659685	55	34	21659650	21659685	36
5139	chr2R	21663141	21663160	+	2	21663160	40	24	21663142	21663160	19
5140	chr2R	21664400	21664469	+	7	21664469	175	147	21664424	21664469	46
5141	chr2R	21665036	21665045	+	2	21665045	8	6	21665037	21665045	9
5142	chr2R	21665847	21665889	+	5	21665886	847	650	21665886	21665887	2
5143	chr2R	21665985	21666125	+	39	21666079	3506	577	21666012	21666082	71
5144	chr2R	21666684	21666752	+	11	21666691	392	52	21666691	21666736	46
5145	chr2R	21666792	21666818	+	4	21666817	729	665	21666817	21666817	1
5146	chr2R	21670125	21670242	+	32	21670164	2608	288	21670141	21670211	71
5147	chr2R	21671671	21671750	+	23	21671680	3691	1559	21671680	21671722	43
5148	chr2R	21685254	21685365	+	36	21685315	7739	2024	21685284	21685339	56
5149	chr2R	21685482	21685540	+	4	21685522	134	63	21685483	21685540	58
5150	chr2R	21688932	21689008	+	16	21688967	1595	454	21688954	21688976	23
5151	chr2R	21691194	21691276	+	7	21691224	185	60	21691195	21691276	82
5152	chr2R	21691576	21691666	+	33	21691590	3765	580	21691590	21691648	59
5153	chr2R	21701971	21702000	+	2	21702000	63	35	21701972	21702000	29
5154	chr2R	21713301	21713379	+	10	21713358	8949	8497	21713358	21713358	1
5155	chr2R	21714091	21714160	+	15	21714138	2645	1702	21714138	21714149	12
5156	chr2R	21715598	21715609	+	3	21715599	75	33	21715599	21715609	11
5157	chr2R	21715699	21715964	+	30	21715875	2036	1024	21715716	21715963	248
5158	chr2R	21716274	21716292	+	2	21716292	33	23	21716275	21716292	18
5159	chr2R	21717473	21717477	+	2	21717474	45	26	21717474	21717477	4
5160	chr2R	21717774	21717861	+	9	21717818	424	155	21717804	21717850	47
5161	chr2R	21720488	21720541	+	6	21720496	366	115	21720494	21720524	31
5162	chr2R	21757325	21757494	+	53	21757410	25695	11794	21757381	21757414	34
5163	chr2R	21765262	21765307	+	3	21765307	74	30	21765263	21765307	45
5164	chr2R	21765509	21765517	+	2	21765510	23	18	21765510	21765517	8
5165	chr2R	21767970	21767999	+	4	21767997	178	86	21767971	21767999	29
5166	chr2R	21768401	21768445	+	4	21768445	175	88	21768402	21768445	44
5167	chr2R	21773256	21773371	+	31	21773333	15638	10554	21773302	21773334	33
5168	chr2R	21774272	21774308	+	3	21774273	73	31	21774273	21774308	36
5169	chr2R	21796354	21796468	+	33	21796416	11193	3501	21796397	21796428	32
5170	chr2R	21803357	21803499	+	46	21803435	24669	12012	21803409	21803440	32
5171	chr2R	21883272	21883304	+	5	21883273	155	60	21883273	21883304	32
5172	chr2R	21883344	21883345	+	1	21883345	109	109	21883345	21883345	1
5173	chr2R	21951573	21951595	+	5	21951592	1033	799	21951592	21951593	2
5174	chr2R	21951636	21951725	+	11	21951676	553	149	21951637	21951687	51
5175	chr2R	21973044	21973197	+	20	21973140	858	157	21973084	21973158	75
5176	chr2R	22034786	22034889	+	35	22034851	4726	572	22034814	22034879	66
5177	chr2R	22035171	22035177	+	2	22035172	50	30	22035172	22035177	6
5178	chr2R	22060710	22060730	+	2	22060730	103	67	22060711	22060730	20
5179	chr2R	22060903	22060999	+	20	22060958	1829	348	22060932	22060978	47
5180	chr2R	22061173	22061338	+	30	22061238	4358	1330	22061221	22061278	58
5181	chr2R	22061527	22061567	+	10	22061539	637	135	22061528	22061564	37
5182	chr2R	22062668	22062673	+	2	22062673	76	71	22062673	22062673	1
5183	chr2R	22066879	22066915	+	11	22066890	268	69	22066883	22066915	33
5184	chr2R	22068222	22068308	+	26	22068290	8207	4503	22068249	22068290	42
5185	chr2R	22068635	22068661	+	3	22068646	59	20	22068636	22068661	26
5186	chr2R	22069175	22069177	+	2	22069176	74	49	22069176	22069177	2
5187	chr2R	22069239	22069245	+	2	22069240	91	68	22069240	22069245	6
5188	chr2R	22076014	22076020	+	3	22076020	168	89	22076015	22076020	6
5189	chr2R	22076065	22076095	+	3	22076095	35	15	22076066	22076095	30
5190	chr2R	22080126	22080202	+	12	22080177	867	432	22080145	22080187	43
5191	chr2R	22103145	22103216	+	6	22103193	75	31	22103171	22103208	38
5192	chr2R	22122040	22122065	+	4	22122041	120	52	22122041	22122065	25
5193	chr2R	22122828	22122971	+	31	22122916	2931	981	22122859	22122922	64
5194	chr2R	22127808	22127809	+	1	22127809	100	100	22127809	22127809	1
5195	chr2R	22136967	22136972	+	2	22136972	124	108	22136968	22136972	5
5196	chr2R	22138848	22138932	+	23	22138890	2103	393	22138876	22138922	47
5197	chr2R	22139969	22140070	+	29	22140009	2876	554	22140002	22140051	50
5198	chr2R	22140562	22140565	+	3	22140564	231	192	22140564	22140564	1
5199	chr2R	22141071	22141081	+	2	22141072	60	42	22141072	22141081	10
5200	chr2R	22174825	22174837	+	2	22174826	80	52	22174826	22174837	12
5201	chr2R	22174910	22174991	+	18	22174958	1290	378	22174911	22174979	69
5202	chr2R	22179695	22179698	+	3	22179697	361	331	22179697	22179697	1
5203	chr2R	22183138	22183189	+	12	22183155	224	51	22183139	22183184	46
5204	chr2R	22185974	22186051	+	19	22185978	1521	339	22185975	22186019	45
5205	chr2R	22211355	22211451	+	25	22211426	3663	891	22211367	22211426	60
5206	chr2R	22212817	22212872	+	11	22212829	372	73	22212818	22212857	40
5207	chr2R	22291722	22291765	+	4	22291738	97	31	22291723	22291765	43
5208	chr2R	22317656	22317740	+	16	22317665	4034	3290	22317665	22317666	2
5209	chr2R	22327709	22327734	+	2	22327734	27	22	22327710	22327734	25
5210	chr2R	22348252	22348366	+	19	22348314	2504	422	22348262	22348333	72
5211	chr2R	22348493	22348495	+	2	22348494	67	44	22348494	22348495	2
5212	chr2R	22375020	22375170	+	26	22375097	3329	961	22375076	22375144	69
5213	chr2R	22383134	22383147	+	4	22383136	440	391	22383136	22383136	1
5214	chr2R	22387404	22387425	+	3	22387405	162	107	22387405	22387425	21
5215	chr2R	22411617	22411695	+	8	22411622	405	169	22411618	22411657	40
5216	chr2R	22411758	22411844	+	22	22411790	862	165	22411783	22411818	36
5217	chr2R	22415810	22415955	+	43	22415866	2420	425	22415813	22415905	93
5218	chr2R	22421003	22421079	+	16	22421074	660	118	22421011	22421074	64
5219	chr2R	22478344	22478387	+	5	22478387	271	186	22478383	22478387	5
5220	chr2R	22483285	22483360	+	14	22483316	645	322	22483299	22483323	25
5221	chr2R	22492173	22492244	+	12	22492215	517	97	22492198	22492228	31
5222	chr2R	22550095	22550112	+	3	22550097	103	94	22550097	22550097	1
5223	chr2R	22550206	22550229	+	2	22550207	16	14	22550207	22550229	23
5224	chr2R	22562274	22562415	+	43	22562340	9626	2068	22562326	22562375	50
5225	chr2R	22594607	22594619	+	4	22594611	206	62	22594608	22594619	12
5226	chr2R	22594691	22594709	+	8	22594699	438	185	22594692	22594704	13
5227	chr2R	22595358	22595374	+	4	22595373	183	104	22595359	22595374	16
5228	chr2R	22599337	22599339	+	2	22599339	147	126	22599338	22599339	2
5229	chr2R	22606046	22606165	+	60	22606131	43477	13967	22606109	22606135	27
5230	chr2R	22606235	22606284	+	3	22606284	47	19	22606236	22606284	49
5231	chr2R	22606381	22606388	+	2	22606388	20	18	22606388	22606388	1
5232	chr2R	22606542	22606562	+	2	22606562	25	15	22606543	22606562	20
5233	chr2R	22608278	22608362	+	7	22608324	190	45	22608279	22608362	84
5234	chr2R	22608498	22608584	+	25	22608534	2980	1046	22608511	22608540	30
5235	chr2R	22608859	22608895	+	2	22608860	41	22	22608860	22608895	36
5236	chr2R	22614328	22614330	+	2	22614330	169	164	22614330	22614330	1
5237	chr2R	22637740	22637847	+	31	22637787	3768	1419	22637769	22637811	43
5238	chr2R	22657886	22657920	+	7	22657905	1837	1641	22657905	22657905	1
5239	chr2R	22659581	22659638	+	18	22659592	2663	922	22659592	22659636	45
5240	chr2R	22660341	22660377	+	3	22660377	162	110	22660342	22660377	36
5241	chr2R	22660446	22660598	+	36	22660484	7727	3097	22660473	22660539	67
5242	chr2R	22661899	22661936	+	4	22661936	36	15	22661900	22661936	37
5243	chr2R	22663661	22663711	+	10	22663693	1866	1509	22663692	22663693	2
5244	chr2R	22664174	22664177	+	3	22664175	35	17	22664175	22664176	2
5245	chr2R	22665654	22665658	+	2	22665658	99	88	22665655	22665658	4
5246	chr2R	22667150	22667189	+	9	22667156	446	378	22667156	22667156	1
5247	chr2R	22667251	22667274	+	2	22667274	4	3	22667252	22667274	23
5248	chr2R	22667884	22667889	+	2	22667885	351	335	22667885	22667885	1
5249	chr2R	22667930	22667948	+	7	22667942	283	195	22667942	22667947	6
5250	chr2R	22669002	22669061	+	10	22669058	782	210	22669008	22669058	51
5251	chr2R	22669428	22669436	+	3	22669432	212	195	22669432	22669432	1
5252	chr2R	22670735	22670797	+	10	22670765	425	135	22670750	22670793	44
5253	chr2R	22681092	22681100	+	2	22681093	13	7	22681093	22681100	8
5254	chr2R	22700323	22700337	+	2	22700337	142	124	22700324	22700337	14
5255	chr2R	22707771	22707837	+	12	22707772	1039	349	22707772	22707818	47
5256	chr2R	22712637	22712704	+	13	22712698	1641	571	22712658	22712698	41
5257	chr2R	22755196	22755279	+	13	22755219	2532	1257	22755214	22755277	64
5258	chr2R	22756082	22756147	+	10	22756084	247	41	22756084	22756140	57
5259	chr2R	22763702	22763768	+	15	22763745	1615	503	22763719	22763748	30
5260	chr2R	22784223	22784366	+	48	22784305	15018	4548	22784282	22784314	33
5261	chr2R	22784525	22784543	+	2	22784543	65	39	22784526	22784543	18
5262	chr2R	22798887	22798890	+	2	22798888	13	9	22798888	22798890	3
5263	chr2R	22799055	22799171	+	56	22799115	11968	2389	22799098	22799136	39
5264	chr2R	22800859	22800886	+	4	22800886	352	133	22800860	22800886	27
5265	chr2R	22801164	22801170	+	3	22801170	27	13	22801165	22801170	6
5266	chr2R	22801615	22801754	+	11	22801633	224	42	22801618	22801752	135
5267	chr2R	22818729	22818866	+	34	22818792	4194	1128	22818792	22818849	58
5268	chr2R	22820272	22820313	+	3	22820313	162	107	22820273	22820313	41
5269	chr2R	22821163	22821182	+	3	22821182	67	25	22821164	22821182	19
5270	chr2R	22821251	22821320	+	7	22821280	326	97	22821278	22821320	43
5271	chr2R	22853836	22853840	+	2	22853837	37	19	22853837	22853840	4
5272	chr2R	22853994	22854031	+	2	22854031	54	30	22853995	22854031	37
5273	chr2R	22854232	22854233	+	1	22854233	322	322	22854233	22854233	1
5274	chr2R	22854294	22854513	+	63	22854388	49677	14894	22854384	22854393	10
5275	chr2R	22854627	22854744	+	22	22854648	1340	386	22854645	22854670	26
5276	chr2R	22874770	22874777	+	2	22874771	54	35	22874771	22874777	7
5277	chr2R	22886350	22886424	+	11	22886388	683	181	22886357	22886405	49
5278	chr2R	22886516	22886654	+	33	22886537	2245	283	22886537	22886625	89
5279	chr2R	22888931	22889006	+	9	22888955	205	45	22888932	22888965	34
5280	chr2R	22896069	22896102	+	2	22896070	72	52	22896070	22896102	33
5281	chr2R	22896172	22896178	+	4	22896176	716	662	22896176	22896176	1
5282	chr2R	22925041	22925171	+	37	22925112	9159	2333	22925090	22925139	50
5283	chr2R	22925259	22925262	+	2	22925262	33	25	22925260	22925262	3
5284	chr2R	22925402	22925456	+	6	22925420	173	66	22925403	22925456	54
5285	chr2R	22926550	22926554	+	3	22926554	215	200	22926554	22926554	1
5286	chr2R	22937750	22937843	+	19	22937781	1986	342	22937763	22937810	48
5287	chr2R	22944439	22944517	+	12	22944443	868	320	22944443	22944492	50
5288	chr2R	22985344	22985389	+	8	22985356	469	129	22985345	22985384	40
5289	chr2R	23046090	23046113	+	3	23046111	148	101	23046091	23046113	23
5290	chr2R	23046322	23046326	+	2	23046326	47	31	23046323	23046326	4
5291	chr2R	23058210	23058322	+	32	23058282	6316	1843	23058251	23058297	47
5292	chr2R	23067200	23067310	+	34	23067202	1406	352	23067202	23067284	83
5293	chr2R	23067507	23067660	+	16	23067630	613	402	23067616	23067630	15
5294	chr2R	23075070	23075196	+	36	23075163	10718	7668	23075132	23075163	32
5295	chr2R	23075612	23075643	+	2	23075643	210	161	23075613	23075643	31
5296	chr2R	23075807	23075828	+	3	23075808	89	46	23075808	23075828	21
5297	chr2R	23076109	23076111	+	2	23076111	164	136	23076110	23076111	2
5298	chr2R	23087145	23087248	+	28	23087175	6103	1691	23087168	23087218	51
5299	chr2R	23138511	23138634	+	50	23138578	17830	5310	23138557	23138596	40
5300	chr2R	23141944	23142092	+	27	23142005	9602	4988	23142005	23142028	24
5301	chr2R	23153826	23153891	+	13	23153857	1248	464	23153838	23153889	52
5302	chr2R	23158870	23158914	+	9	23158906	414	93	23158871	23158906	36
5303	chr2R	23184365	23184462	+	25	23184407	2555	370	23184394	23184431	38
5304	chr2R	23199840	23199914	+	12	23199904	1536	472	23199858	23199904	47
5305	chr2R	23232643	23232724	+	24	23232677	3606	785	23232646	23232712	67
5306	chr2R	23270223	23270273	+	4	23270265	99	42	23270224	23270273	50
5307	chr2R	23270390	23270584	+	64	23270475	13137	2349	23270456	23270531	76
5308	chr2R	23284205	23284283	+	24	23284251	4393	1039	23284230	23284265	36
5309	chr2R	23313896	23313928	+	5	23313904	53	16	23313897	23313928	32
5310	chr2R	23323605	23323668	+	13	23323668	1890	605	23323615	23323668	54
5311	chr2R	23346549	23346677	+	16	23346599	1863	599	23346592	23346625	34
5312	chr2R	23351507	23351603	+	37	23351563	12508	5380	23351539	23351571	33
5313	chr2R	23354326	23354439	+	21	23354380	1390	290	23354351	23354439	89
5314	chr2R	23355017	23355099	+	15	23355048	1186	333	23355024	23355088	65
5315	chr2R	23355168	23355363	+	42	23355247	2609	484	23355198	23355268	71
5316	chr2R	23357611	23357755	+	50	23357688	12860	3380	23357662	23357714	53
5317	chr2R	23357942	23357958	+	2	23357958	45	23	23357943	23357958	16
5318	chr2R	23358043	23358062	+	2	23358062	77	49	23358044	23358062	19
5319	chr2R	23358160	23358162	+	2	23358162	37	19	23358161	23358162	2
5320	chr2R	23358682	23358770	+	17	23358739	596	237	23358705	23358743	39
5321	chr2R	23359242	23359274	+	3	23359243	25	15	23359243	23359274	32
5322	chr2R	23359430	23359458	+	2	23359431	20	16	23359431	23359458	28
5323	chr2R	23366836	23366890	+	18	23366870	1367	294	23366842	23366885	44
5324	chr2R	23383497	23383526	+	3	23383507	20	9	23383498	23383526	29
5325	chr2R	23386492	23386568	+	12	23386526	466	174	23386523	23386550	28
5326	chr2R	23386882	23386940	+	6	23386917	570	210	23386883	23386932	50
5327	chr2R	23499619	23499719	+	22	23499667	1678	286	23499628	23499690	63
5328	chr2R	23523844	23523920	+	21	23523858	2622	1146	23523858	23523889	32
5329	chr2R	23538698	23538701	+	2	23538701	108	80	23538699	23538701	3
5330	chr2R	23544005	23544095	+	26	23544046	2242	351	23544015	23544077	63
5331	chr2R	23548181	23548324	+	57	23548264	24452	8493	23548231	23548264	34
5332	chr2R	23551295	23551380	+	18	23551362	672	172	23551316	23551362	47
5333	chr2R	23560493	23560541	+	8	23560494	138	52	23560494	23560541	48
5334	chr2R	23563953	23564057	+	37	23563988	5682	674	23563973	23564046	74
5335	chr2R	23564882	23564916	+	6	23564897	117	45	23564897	23564916	20
5336	chr2R	23568045	23568061	+	5	23568058	219	182	23568057	23568058	2
5337	chr2R	23568123	23568129	+	3	23568124	88	47	23568124	23568129	6
5338	chr2R	23581094	23581099	+	3	23581095	359	325	23581095	23581095	1
5339	chr2R	23596530	23596655	+	25	23596604	2762	741	23596543	23596606	64
5340	chr2R	23602239	23602244	+	2	23602244	40	21	23602240	23602244	5
5341	chr2R	23602545	23602665	+	39	23602603	5569	811	23602577	23602621	45
5342	chr2R	23632610	23632617	+	4	23632612	460	440	23632612	23632612	1
5343	chr2R	23633423	23633437	+	2	23633437	56	34	23633424	23633437	14
5344	chr2R	23659286	23659306	+	3	23659306	30	16	23659287	23659306	20
5345	chr2R	23659371	23659378	+	2	23659372	29	18	23659372	23659378	7
5346	chr2R	23659503	23659534	+	6	23659505	335	293	23659505	23659505	1
5347	chr2R	23667129	23667174	+	8	23667135	1554	1408	23667135	23667135	1
5348	chr2R	23667259	23667280	+	2	23667260	32	29	23667260	23667260	1
5349	chr2R	23680547	23680550	+	2	23680548	7	5	23680548	23680550	3
5350	chr2R	23683382	23683388	+	2	23683383	48	46	23683383	23683383	1
5351	chr2R	23693973	23694034	+	6	23694007	573	307	23694004	23694022	19
5352	chr2R	23698115	23698219	+	23	23698126	3229	1731	23698126	23698181	56
5353	chr2R	23700687	23700691	+	2	23700688	95	49	23700688	23700691	4
5354	chr2R	23702467	23702529	+	9	23702500	161	56	23702468	23702529	62
5355	chr2R	23704340	23704357	+	2	23704357	113	93	23704341	23704357	17
5356	chr2R	23706868	23706960	+	19	23706919	1369	282	23706871	23706942	72
5357	chr2R	23707014	23707177	+	34	23707081	5589	1196	23707058	23707092	35
5358	chr2R	23708407	23708429	+	2	23708429	40	22	23708408	23708429	22
5359	chr2R	23709159	23709277	+	15	23709202	1241	211	23709171	23709232	62
5360	chr2R	23713900	23713906	+	4	23713902	643	593	23713902	23713902	1
5361	chr2R	23752723	23752827	+	27	23752765	4538	3125	23752755	23752789	35
5362	chr2R	23801502	23801577	+	13	23801545	2078	503	23801532	23801577	46
5363	chr2R	23804717	23804868	+	35	23804785	6266	1232	23804762	23804816	55
5364	chr2R	23805399	23805400	+	1	23805400	2536	2536	23805400	23805400	1
5365	chr2R	23809239	23809309	+	10	23809259	673	170	23809240	23809309	70
5366	chr2R	23844967	23845109	+	40	23845075	10356	4542	23845014	23845080	67
5367	chr2R	23846317	23846351	+	3	23846326	81	29	23846318	23846351	34
5368	chr2R	23846410	23846414	+	2	23846411	66	43	23846411	23846414	4
5369	chr2R	23850524	23850527	+	2	23850525	10	5	23850525	23850527	3
5370	chr2R	23851555	23851613	+	18	23851558	724	340	23851558	23851597	40
5371	chr2R	23862837	23862872	+	3	23862838	58	21	23862838	23862872	35
5372	chr2R	23865391	23865500	+	31	23865461	8600	1906	23865416	23865464	49
5373	chr2R	23870274	23870282	+	6	23870277	792	376	23870275	23870277	3
5374	chr2R	23874378	23874481	+	16	23874394	1485	260	23874386	23874447	62
5375	chr2R	23878269	23878288	+	2	23878288	52	28	23878270	23878288	19
5376	chr2R	23878493	23878510	+	2	23878494	8	5	23878494	23878510	17
5377	chr2R	23886942	23886984	+	3	23886975	193	165	23886975	23886975	1
5378	chr2R	23890508	23890554	+	8	23890519	237	87	23890511	23890533	23
5379	chr2R	23895058	23895102	+	3	23895059	43	18	23895059	23895102	44
5380	chr2R	23896727	23896785	+	4	23896785	165	44	23896728	23896785	58
5381	chr2R	23898555	23898602	+	5	23898586	126	37	23898556	23898602	47
5382	chr2R	23898882	23898925	+	3	23898883	91	48	23898883	23898925	43
5383	chr2R	23905154	23905210	+	13	23905193	837	201	23905160	23905197	38
5384	chr2R	23905257	23905269	+	2	23905258	105	87	23905258	23905269	12
5385	chr2R	23908156	23908199	+	4	23908157	35	15	23908157	23908199	43
5386	chr2R	23908378	23908464	+	9	23908445	633	479	23908442	23908445	4
5387	chr2R	23925238	23925293	+	5	23925267	32	9	23925257	23925293	37
5388	chr2R	23940359	23940450	+	22	23940414	2664	1110	23940411	23940418	8
5389	chr2R	23942536	23942609	+	13	23942543	540	141	23942543	23942593	51
5390	chr2R	23944228	23944230	+	2	23944229	28	20	23944229	23944230	2
5391	chr2R	23945660	23945717	+	19	23945675	4664	1980	23945661	23945687	27
5392	chr2R	23948414	23948435	+	5	23948415	158	42	23948415	23948435	21
5393	chr2R	23949181	23949280	+	12	23949237	717	175	23949200	23949248	49
5394	chr2R	23949322	23949426	+	30	23949389	1897	416	23949347	23949389	43
5395	chr2R	23949588	23949590	+	2	23949590	38	20	23949589	23949590	2
5396	chr2R	23950613	23950697	+	23	23950640	2119	370	23950630	23950678	49
5397	chr2R	23954051	23954119	+	13	23954097	889	272	23954074	23954113	40
5398	chr2R	23962954	23962956	+	2	23962956	215	209	23962956	23962956	1
5399	chr2R	23963118	23963144	+	3	23963144	21	18	23963126	23963144	19
5400	chr2R	23964749	23964824	+	12	23964824	435	118	23964752	23964824	73
5401	chr2R	23967892	23968032	+	26	23967932	2870	827	23967928	23968005	78
5402	chr2R	23970051	23970059	+	3	23970052	66	27	23970052	23970059	8
5403	chr2R	23970302	23970410	+	21	23970333	1866	491	23970333	23970387	55
5404	chr2R	23972409	23972504	+	19	23972460	1790	336	23972433	23972482	50
5405	chr2R	23978794	23978801	+	4	23978801	171	114	23978795	23978801	7
5406	chr2R	23979187	23979259	+	8	23979237	132	46	23979188	23979259	72
5407	chr2R	23986590	23986698	+	20	23986635	1883	369	23986613	23986673	61
